selectedFuelFlow1,selectedFuelFlow2,altitude,Airspeed,groundAirSpeed,grossWeight,totalAirTemperatureCelsius,angleOfAttackVoted,horizontalStabilizerPosition,latitude,longitude,trackAngleTrue,totalFuelWeight,Month,Day,GMTHours,GMTMinutes,GMTSeconds,mach,fmcMach
27584,34464,97981,511.25,767.75,1304640,216.5,9.09667296,15.7421875,-45.03273402,-1.04947715999996,-0.0881567999999788,827173.424,25,14,12,34,39,0.9615,-0.016
14704,65360,17718,335.875,144.75,1304640,-3.875,-1.88978015999999,15.7421875,-80.77160982,-149.5350483,-124.54118976,827173.424,25,14,31,63,50,0.9065,-0.0540000000000003
65328,18736,-17922,315.375,1017.5,378560,184.25,-34.14561568,15.7421875,33.68391594,-0.218635559999954,53.34956992,806890.92,25,14,15,51,23,0.5635,-3.346
45040,32736,65429,511.875,876.75,31040,-61.125,-1.84583487999998,15.7421875,-0.210224939999966,104.06234466,36.82614464,504857.98,25,14,10,48,21,0.73475,1.06
41968,62384,-1543,58,447.75,31040,-0.625,-1.09876512,15.7421875,2.33785554,168.83757468,47.63668352,504857.98,25,14,25,38,63,0.47825,3.168
9568,65440,-112717,494.25,839.75,31040,-35.75,89.95598816,-0.1015625,-123.54070542,-135.0639915,-135.08805696,504857.98,25,14,31,57,59,1.022,3.23
63648,21392,-105,55.125,447.75,31040,-0.5,-10.10754752,-14.8984375,17.96797002,-5.68553621999995,-24.1701702399999,504857.98,25,14,20,57,39,1.02175,-0.0120000000000005
6496,18208,-41857,447.875,997.25,1101440,-1,-60.07333088,-14.8984375,-87.10025088,125.31969168,-99.14081792,667999.86,25,14,31,36,55,0.95175,-0.924
58144,12656,60274,175.875,375.75,1101440,-28.875,-2.81263103999999,-14.8984375,179.91093774,118.2127377,44.20895168,667999.86,25,14,3,62,49,0.049,-1.296
21440,20464,-120910,95.875,189.5,935360,-219.375,63.67671072,-14.8984375,-82.47895386,111.02767914,-27.3342304,382281.108,25,14,3,29,42,0.19375,-4.056
8560,65488,62213,357.5,959.75,667200,-228.25,-13.31555296,-14.8984375,-0.678687959999957,180.05908104,179.82408576,888682.322,25,14,26,59,46,0.87025,-2.196
3056,34800,-114,102.625,1022,667200,-64.375,69.74115936,-14.8984375,22.52180394,73.65819204,23.90623232,888682.322,25,14,12,51,14,0.00075,-2.05
1040,19232,-969,439.125,1022.75,667200,-1.5,-71.98250176,-14.8984375,118.8319218,-15.40500534,79.36517568,888682.322,25,14,29,63,25,0.34225,2.392
32672,65488,23220,273.875,1015.75,667200,-83.25,-0.52747647999999,-1.8515625,-9.71391528,90.08738958,-76.28927232,888682.322,25,14,25,4,62,0.872,0.606
53632,60144,-1281,63.875,1023.5,667200,135.625,-0.659312319999998,12.3046875,-0.479733300000002,-40.7281533,-42.53929728,888682.322,25,14,28,16,63,0.335,-0.00799999999999912
44048,46320,-4291,439.125,1007.75,1069760,71.875,-0.83509343999998,12.3046875,-58.66367958,125.94368082,-135.08805696,698203.154,25,14,27,54,47,0.34325,-0.0259999999999998
64224,400,54594,151.875,993.75,1069760,-240.125,-6.63587039999999,11.2109375,-17.59986882,-121.55338176,-7.82252607999999,698203.154,25,14,31,39,52,0.51175,-1.596
65056,3808,44348,219.875,122.25,1069760,255.875,-0.571421759999993,-0.546875,-3.56483201999996,157.51341564,-173.23256,698203.154,11,45,18,18,63,0.18575,-2.656
59968,10736,12232,3.625,703.75,1069760,-0.25,-10.1514928,-0.546875,-17.47506984,-135.18072246,-22.58814016,698203.154,11,45,12,35,55,0.89575,-0.386
63008,22160,-4481,98.75,938.75,1069760,-1.625,6.98729952,-1.125,-44.93093964,162.0361791,14.41405184,698203.154,8,45,31,14,63,0.90825,-2.052
31472,65520,-126209,408.5,158.25,1069760,-68,-0.263804799999974,-1.125,0.0690680400000126,0.0853757400000126,-27.42212096,698203.154,8,45,31,40,63,0.97625,0.03
7984,45536,-94337,47.875,497,1069760,-96.625,-2.63684991999997,-11.78125,-174.77064894,-8.31229913999997,-0.351828479999995,698203.154,8,45,0,31,63,0.823,0.37
64032,39792,-90363,499.625,78.25,1069760,-172.5,-41.3526416,-11.78125,-121.6819551,-0.116669519999954,-0.0881567999999788,698203.154,8,45,31,16,51,1.02025,1.534
17904,7888,65492,455.875,923.5,1069760,2.625,11.6454992,10.0703125,-160.40979858,-112.56158442,-62.66623552,698203.154,8,45,1,21,4,0.8305,2.046
65504,34896,-73361,20.375,812.75,1069760,126.375,44.78024032,15.46875,-21.43855998,157.58757276,-109.33612288,698203.154,8,45,5,63,38,0.10475,-0.898
14320,55248,-3737,508.75,639.75,1069760,3.875,67.06049728,15.46875,40.16584938,95.9764065,-28.6525888,698203.154,8,45,19,31,53,1.01225,-0.982
48624,64032,65216,171,1016,1310400,48.5,27.72947168,15.46875,-43.3277925,-2.43117929999997,-1.14284351999999,635151.022,8,45,1,63,45,0.26775,2.742
65520,54304,7093,308.125,271.75,1310400,-110.125,-47.065528,-7.796875,25.22444058,-108.25391382,-1.31862464,635151.022,11,15,31,27,26,0.28,-0.0640000000000001
64528,64608,-24770,483.125,448.25,1310400,215.375,-0.659312319999998,-5.15625,-163.21680666,-144.05287062,17.05076864,635151.022,23,45,31,35,7,1.02375,-0.118
36960,30704,65524,127.875,929.5,1310400,255.875,-4.79016863999999,-0.0078125,4.2075921,-44.95239714,-0.263937919999989,635151.022,23,45,31,53,63,0.335,4.094
44016,64912,-103617,511.75,981,1310400,159.875,-22.2364448,-0.0078125,141.3719217,-137.7844815,140.53700544,635151.022,23,45,27,44,58,0.27575,0.874
24560,64512,-32874,511.625,510,1310400,255.875,-44.2090848,-0.0078125,-22.56637554,168.03351276,-0.176047359999984,635151.022,23,45,31,61,43,0.12675,-0.668
65104,3056,58567,510.25,287,1282560,-0.125,-47.9444336,-0.0078125,15.91078002,44.9998353,-135.08805696,899484.96,23,45,30,53,62,0.5115,-0.119999999999999
58192,8432,-90188,320.375,1021.5,1282560,-164.625,89.95598816,-0.0078125,123.82314756,-39.28722774,-38.84789376,899484.96,14,32,18,1,63,1.02025,1.022
26608,12272,113343,479.875,167.75,1282560,115.875,63.9403824,15.453125,168.43382748,132.95793768,-7.38307327999996,899484.96,14,32,31,45,7,0.95625,2.326
64256,42928,106371,213.625,1023,1282560,-4.375,-34.40928736,15.453125,54.99052938,-1.01943593999995,-16.87525376,899484.96,14,32,23,48,50,0.2175,2.242
23920,31728,-1281,47.25,1019.5,1282560,-11.625,-24.34581824,8.59375,-112.46717142,-89.99703642,-2.81276415999997,899484.96,14,32,7,47,36,0.359,3.132
8816,24560,38463,343.25,511.75,1282560,-0.25,89.95598816,-1.484375,18.28279734,-0.0277489199999993,-76.28927232,899484.96,17,15,26,63,23,0.992,-0.366
30704,62464,22432,511.75,639.75,1282560,-112.25,-18.36926016,-6.0703125,-36.19251462,-0.258289739999966,179.38463296,899484.96,13,8,30,58,15,0.8585,2.686
51168,64448,91431,63.875,223.75,1283840,-249.125,89.95598816,-6.0703125,0.0632316000000126,-61.8047408999999,-27.9494643199999,592381.394,13,8,4,63,61,0.14175,-0.0120000000000005
65472,54288,81877,239.875,130.25,1283840,139.875,-0.0440783999999894,-6.0703125,105.11668902,148.78906746,72.24604032,592381.394,13,8,31,16,6,1.01775,-0.032
58016,44016,33982,2.375,1020.25,555520,251,-82.30964256,-6.0703125,126.1937916,175.89440466,-151.34781056,29321.446,13,8,27,60,4,1.016,-1.342
57312,65424,87039,162.75,239.75,555520,215.875,82.6171264,-6.0703125,100.80798774,-32.16104712,-20.65454784,29321.446,13,8,0,63,46,0.49275,2.072
57584,28400,-33802,511,137.75,555520,143.75,-8.08606463999999,-3.1875,154.77507228,-68.03845254,-68.90646528,29321.446,24,33,11,63,27,0.56525,-3.274
49136,7360,58430,401.625,981.25,555520,-185.375,-33.79405344,7.9921875,-0.45776009999999,-68.29113894,-0.351828479999995,29321.446,6,1,20,11,35,0.07125,3.07
21520,42336,-163,219.875,1023,1269440,-1.125,-0.0440783999999894,7.9921875,168.72187584,89.96139114,-28.47680768,380737.874,6,1,29,31,37,0.62775,2.302
13216,1616,-953,470.5,1023.75,715520,255.75,13.88670848,7.9921875,-72.74472198,-56.10180486,-84.4630944,900146.346,6,1,24,1,59,0.76775,0.9
33008,16368,-65649,331.125,70.5,715520,-0.75,-0.615367039999995,-0.0078125,21.18095616,-14.52472566,179.91197632,900146.346,6,1,26,49,63,1.021,-0.668
34128,8464,-16758,59.875,1023.75,715520,-0.875,-68.68660576,-0.234375,73.03660542,-90.65106606,-67.58810688,900146.346,16,19,29,7,63,0.382,-3.97
11744,65424,-100185,281.375,827.75,715520,173.375,-32.47569504,15.984375,-27.22217622,180.07830696,129.28701376,900146.346,16,19,31,63,47,1.022,3.582
62752,64432,-42689,429.375,849.75,715520,-171.375,-45.04404512,15.984375,65.4102054,-52.03188552,48.7792608,900146.346,16,19,20,22,63,0.9455,-2.05
65216,51792,131010,119.375,1023.75,571840,59.375,-16.17199616,15.984375,16.96272042,-2.49400829999999,111.35733952,884052.62,16,19,12,61,46,0.19375,1.004
15408,55344,114665,149.875,1023.75,571840,-128.125,69.56537824,15.984375,-89.91584124,-132.45130614,117.42178816,884052.62,16,19,31,56,15,0.4525,-2.146
65408,12624,-59073,495.625,872,571840,-0.5,19.9951024,15.984375,-0.169540799999954,-43.66939878,-67.58810688,884052.62,16,19,10,39,44,0.11075,0.4
5104,65488,18426,509.125,998,571840,109.375,-0.307750079999977,11.4921875,-9.53281253999998,-145.2543276,26.8066208,884052.62,16,19,21,63,62,0.9365,-3.774
18416,3056,-112577,57.625,1022.25,571840,-242.25,-8.83313439999998,-0.640625,165.15251994,-157.57892976,-3.60377919999996,884052.62,19,30,26,19,63,0.25575,-1.162
58352,44032,47293,143.875,477,571840,68.375,24.47752096,-0.171875,-55.71556698,86.9174901,-176.92396352,884052.62,23,13,15,47,4,0.89575,-2.128
56848,22512,130951,234.5,225.75,571840,255.75,-9.53625887999999,-14.0078125,-0.962959079999993,112.56507762,112.41202624,884052.62,23,13,19,19,15,0.50375,-0.39
13296,65504,-38864,510.75,17.5,571840,99.875,54.97554528,-14.0078125,144.25034034,-16.08547134,148.0955936,884052.62,23,13,15,60,53,1.01825,-0.38
59888,34672,-25938,450.5,465.25,571840,249.875,-39.50693984,-6.296875,-137.09165598,-79.03079136,-11.0744768,884052.62,23,13,31,59,43,0.18775,-0.296
58672,60592,-65592,375.875,1016.5,1210880,-0.125,-58.66708192,-6.296875,-16.78928382,-58.56411606,-90.08809024,291450.764,23,13,22,54,47,0.51175,1.196
61776,42368,-47600,492,1023.5,1310080,-28.75,61.83100896,-6.296875,50.66792292,-73.4464731,-2.19753023999999,578271.826,23,13,15,15,27,1.0165,2.044
41296,22512,-61121,471.25,1023.5,1310080,212.875,-26.4112464,-14.7734375,16.41889722,154.5924246,-151.96304448,578271.826,4,45,28,8,0,0.6965,-1.894
6208,49136,-22497,505,127.75,1310080,24.25,-5.66907423999999,7.6171875,72.71388318,180.0824268,-0.0881567999999788,578271.826,4,45,31,60,62,0.19975,-0.0120000000000005
61136,65168,-103137,511.875,963,1310080,-184.125,-0.0880236799999921,14.046875,-96.68513712,150.72729636,129.81435712,578271.826,4,45,15,6,31,1.0225,-0.35
65472,65296,-27719,509.25,895.75,761920,-244.125,23.77439648,14.046875,-0.219151259999966,-130.15533348,-90.08809024,724217.67,4,45,31,5,63,1.01525,-2.022
23664,14640,-7718,497.5,39.25,1304000,-99.75,-1.45032735999999,14.046875,86.21951478,-80.41386606,73.03705536,876777.374,4,45,31,40,27,0.06825,3.07
39936,18544,29409,21.75,276.75,1304000,-186.625,-89.29694208,11.984375,16.32551418,-131.34443238,-2.10963967999999,876777.374,4,45,28,61,15,0.94225,-3.746
34928,53456,-121409,127.875,968,1304000,-7.75,58.227496,15.9921875,0.0841741200000126,12.61213482,162.77331712,876777.374,21,5,10,15,44,0.50475,3.55
65488,34480,33782,464.75,753.5,1247360,-7.625,-0.263804799999974,15.9921875,-179.32825938,-102.5686602,-45.08812352,902791.89,21,5,16,5,13,1.02025,-1.796
52352,36848,-46661,511.25,142,1247360,-174.875,-0.351695359999979,-0.0078125,-21.15943938,179.97565428,-44.20921792,902791.89,9,14,30,41,63,0.62375,-0.173999999999999
40944,27936,-6337,359.875,1022.25,1247360,138.75,89.95598816,-0.0078125,16.86384426,-0.794732279999993,-2.46120191999995,902791.89,9,14,17,54,5,0.5205,-0.00200000000000067
49136,65488,42748,506.25,895.75,1247360,255.875,-73.96003936,-0.0078125,-0.527627159999957,-37.81574598,125.244048,902791.89,9,14,18,63,46,1.02325,-1.862
65312,26208,65495,447.875,1021.25,1247360,-0.75,-0.0440783999999894,-0.0078125,21.56135832,-134.24207694,3.60351296,902791.89,9,14,11,9,8,0.79675,-0.0399999999999991
33776,2272,-3618,268.625,1.5,981440,135.75,-41.74814912,-0.0078125,111.59982552,121.25732466,-0.615500159999954,675495.568,9,14,12,11,34,0.805,3.238
63024,60720,-471,479.125,1022,981440,-205.875,11.2060464,11.7890625,-39.73440564,-88.89891876,22.4120928,675495.568,25,33,31,0,5,0.89975,-1.026
49136,52000,-120193,143.875,915.25,981440,239.875,-19.51183744,14.5859375,-170.88698142,-44.30523318,-90.35176192,675495.568,25,33,19,46,36,0.83225,-3.046
65328,5232,-3649,223.875,908.75,981440,183.375,-30.98155552,13.5703125,-24.89427696,-96.24036246,-7.64674495999998,675495.568,25,33,30,1,39,0.63975,4.094
57328,63488,-8164,179.875,228.75,981440,32.5,-2.50501408,13.5703125,-45.33983592,-90.0109416,-5.18580928,675495.568,25,33,31,59,37,0.92475,-2.434
37152,16368,-6569,431.875,487.5,981440,-129.625,44.95602144,13.5703125,180.03916848,-43.40366694,-0.0881567999999788,675495.568,25,33,31,59,35,1.02375,-0.0259999999999998
42992,37072,-30273,319.875,1023.75,981440,94.375,15.42479328,13.5703125,-75.49988802,72.34498296,-90.08809024,675495.568,25,33,31,6,23,0.65575,0.19
21456,14848,-1793,191.875,255.75,326400,-0.5,48.7792608,13.5703125,-1.13753945999997,90.0877329,-50.71311936,467158.978,25,33,3,50,58,0.61725,-0.514
65520,17840,-14,70.125,446.75,326400,123.875,89.12102784,13.5703125,98.3055081,109.07108118,161.63073984,467158.978,25,33,9,48,45,0.413,-0.00799999999999912
32752,59152,-88118,385.625,1023.25,326400,-3.125,-0.703257600000001,13.5703125,-70.31708682,11.20588458,89.91204288,467158.978,25,33,31,49,55,0.6255,-0.46
65488,42928,104348,511.875,1023.5,326400,53.625,44.95602144,-15.1015625,179.93033532,134.94234456,-4.30690367999995,467158.978,25,33,10,5,27,0.88775,2.71
25920,39104,-18014,241.875,459.75,326400,-88.125,-74.9707808,-15.1015625,-10.46132868,-92.30725542,175.3416672,467158.978,25,33,0,19,63,0.59175,-1.49
27856,27792,-2413,235.875,979,326400,155.875,-0.307750079999977,-8.1953125,-107.6431425,19.75239084,-133.681808,467158.978,25,33,31,63,25,0.93125,-0.332
61552,28752,98274,511.875,147.5,326400,-192.125,-35.33213824,-8.1953125,-0.179326139999966,-17.73513762,126.82607808,467158.978,25,33,3,55,58,0.1695,-0.594
22176,61632,20407,235.875,920.25,326400,-9.625,-9.36047775999998,-8.1953125,-33.6388803,-0.97205849999996,-113.73065088,467158.978,25,33,11,22,63,0.94425,-1.686
2768,65472,130919,343.25,505.75,326400,-70.25,-0.615367039999995,-8.1953125,-0.530373000000002,-19.84708788,33.22263168,467158.978,25,33,9,40,6,0.1975,-0.00399999999999956
25968,65488,-98351,319.875,1021.5,326400,23.75,37.22165216,-8.1953125,-45.63406476,-0.331073579999966,-5.27369983999995,467158.978,25,33,31,1,51,0.55275,1.362
41680,4480,110983,391.875,60.5,326400,-1.25,-19.20422048,-8.1953125,-92.24133798,-98.6448228,-0.967062399999975,467158.978,25,33,19,63,16,0.25425,-0.622
55392,32752,-41046,510.375,1009,326400,-236.125,-89.51666848,-8.1953125,-155.12709126,-5.38890629999999,-65.65451456,467158.978,25,33,19,63,17,0.98675,3.914
65440,45744,-106544,441.25,208,326400,119.875,-22.54406176,-8.1953125,-46.3830231,-109.71440862,18.0175648,467158.978,25,33,31,16,27,0.41925,-0.00799999999999912
51408,9968,53132,79.875,840.25,326400,-75.875,85.78118656,7.9921875,-0.592685580000002,-11.27689182,-34.27758464,467158.978,25,33,7,63,63,0.49875,-0.266
14832,64704,21427,428.875,1020,326400,251.875,-0.263804799999974,7.9921875,113.99295702,-83.60333622,178.94518016,467158.978,25,33,16,31,47,1.0225,-0.0280000000000005
60896,54544,-88102,511.875,320.5,326400,155.5,25.97166048,0.3671875,-27.1952256,171.91374708,179.82408576,467158.978,25,26,7,11,63,0.23175,2.046
23536,42064,-177,329.25,964.75,326400,188.125,35.8154032,0.3671875,-4.21336781999998,-50.53722966,170.9471392,467158.978,25,26,29,15,63,1.0235,2.814
65408,43632,67263,450.875,970.5,326400,-4.75,40.649384,-7.84375,74.26741842,-129.81458622,-2.19753023999999,467158.978,25,26,30,59,22,0.89625,0.444
32752,32640,-4209,510,723.75,326400,-46.25,39.90231424,-7.84375,-1.16706497999997,-4.42949063999997,177.71471232,467158.978,25,26,27,59,52,0.67925,2.614
65504,63376,-9649,511.5,968.75,326400,-0.25,44.95602144,-7.84375,-0.442139760000002,-68.61317454,-0.351828479999995,467158.978,25,26,6,60,5,0.04075,-0.534
49136,40912,121786,75.875,1023,326400,-0.75,-46.58212992,-7.84375,-138.55695798,135.034011,-51.0646816,467158.978,25,26,22,60,62,0.37975,-0.208
65520,61472,-109513,145.25,314.25,326400,-122.375,33.66208448,-7.84375,-18.34230336,142.75362528,89.91204288,467158.978,25,26,1,39,63,0.6395,4.094
4464,36848,-55307,383.875,1021.25,326400,-210.125,44.95602144,3.6171875,-177.74313726,-1.09977353999996,-74.61935168,467158.978,25,26,30,26,61,1.01225,1.846
40960,53792,130047,159.875,63.75,654720,-128.125,-83.18854816,3.6171875,0.0867490200000126,83.34607572,-126.03532928,629859.934,25,26,13,63,23,0.82775,3.23
10736,61424,-21885,315.875,910,654720,51.125,-29.17979904,3.6171875,-85.8143343,-0.0205384799999874,-0.0881567999999788,629859.934,25,26,17,44,15,1.00125,-0.398
61408,21424,64943,191.75,533.25,654720,-153.375,-0.0440783999999894,-1.140625,-51.3459264,26.79720246,4.394528,629859.934,25,26,11,63,61,0.06875,3.536
50160,60000,-98453,264.375,1023.75,1030080,-0.625,43.90133472,-1.140625,163.5258561,-82.53955056,179.2967424,675716.03,25,26,30,10,21,0.76675,-2.8
8912,65360,44977,300.625,1016.25,977600,-84.125,-2.76868575999998,-1.140625,148.41278586,0.0206599200000126,-45.08812352,729067.834,25,26,17,25,17,0.39375,-0.0600000000000005
6256,49136,-10405,229,191.75,977600,-3,-0.483531199999987,-4.2578125,-2.68609727999996,-87.21715134,-0.176047359999984,729067.834,25,32,31,0,19,0.22575,0.894
50224,41040,-106729,202.25,177.75,977600,-17.625,-21.26964864,12.0703125,158.62303452,0.0304445400000126,-107.92987392,729067.834,21,21,14,63,63,0.89625,-0.016
54320,50896,-173,414,802.5,977600,-0.875,-3.95520832,2.4921875,-35.08358238,-178.22310294,-0.0881567999999788,729067.834,21,21,23,33,13,0.25575,-2.168
2608,65520,-207,143.875,1023.75,977600,-211.625,-5.66907423999999,6.734375,-69.33483894,-158.29218426,-0.0881567999999788,729067.834,21,21,15,63,26,1.0235,0.89
53344,50480,90943,306,703.75,76480,248.75,-15.73254336,6.734375,-0.0328979999999874,172.02927642,-1.4065152,731051.992,21,21,9,49,27,0.86375,-2.398
61856,30496,94388,255.875,801.5,76480,-10.125,-0.131968959999995,-8.0078125,-7.05694019999998,163.14562632,-2.63698303999996,731051.992,21,21,16,63,51,0.61625,-0.63
58128,63280,-118,511.375,960,291200,173.875,-9.09680607999999,-8.0078125,-8.51159855999995,50.63891238,-2.81276415999997,654992.602,21,21,16,63,40,0.85275,3.616
65520,65440,-80,127.875,1016.5,1060160,-229.625,-75.49812416,-8.0078125,-22.5442314,-140.45021268,-1.31862464,158512.178,21,21,29,13,30,1.008,1.79
54256,60144,-78309,128.75,846,1060160,-228.375,83.84759424,-8.0078125,-93.2816055,0.38211804,-8.78932223999999,158512.178,21,21,30,51,63,0.24775,-0.0220000000000002
21888,61328,-6909,314.875,493,1060160,255.625,14.01854432,-8.0078125,116.04362466,-159.01659522,7.64647872,158512.178,21,21,7,30,47,1.02375,0.586
51248,19440,-1993,499,895.75,1060160,225,-28.30089344,-8.0078125,38.55497898,39.36092916,-78.83809856,158512.178,21,21,7,0,46,1.0145,-1.772
55712,28624,-1557,65.5,511,1060160,-156.875,82.22161888,-0.0546875,-134.97266838,-89.68890456,-0.0881567999999788,158512.178,21,21,8,31,43,0.3765,-3.704
49568,3952,77231,510.375,142,1060160,-5.875,22.45603808,-3.8359375,-10.20040404,174.01488348,-118.56463168,158512.178,3,43,24,56,49,0.8405,3.966
57328,64704,-89186,46,992.5,1060160,242,67.4560048,-3.8359375,-1.29375077999998,135.05478186,89.91204288,158512.178,3,43,27,24,63,0.76775,-0.194
17440,27904,-46,59.625,87.75,1060160,-7.875,-75.27839776,-1.875,-4.38605922,-28.03739748,127.8807648,158512.178,7,45,24,63,62,0.839,-2.38
40624,144,-88354,346.875,152.75,1060160,-157,39.3310256,6.40625,162.63047034,125.30389968,17.31444032,158512.178,7,45,31,0,57,0.96175,-0.898
1072,47760,-75201,386.75,865,1060160,-153.125,-0.52747647999999,-0.0859375,110.6101977,179.9995143,-19.24829888,158512.178,25,38,3,40,27,0.35975,3.2
3072,1264,-36801,117.625,848.75,622080,94.875,-4.96594976,-0.0859375,159.49936602,-19.32918462,-0.351828479999995,750232.186,25,38,20,31,21,0.61875,-2.21
44256,65520,-1642,255.875,527.75,622080,32.25,-7.33899488,-0.46875,86.65982628,160.73206656,26.63083968,750232.186,25,42,1,16,45,0.36175,4.094
8176,32352,-295,111.875,616.25,469120,-0.25,-0.131968959999995,-0.46875,19.42365834,-34.18957062,-112.93963584,902571.428,25,42,7,63,6,0.28775,-0.0579999999999998
50832,47856,-2561,383.875,142.25,469120,223.875,-5.66907423999999,-0.46875,-42.05921574,-1.24019358,-0.0881567999999788,902571.428,25,42,29,20,39,1.02375,-0.206
16368,11584,-289,90.75,462.25,469120,-0.125,-52.86630496,-0.46875,-0.880562279999993,50.71238286,158.81824192,902571.428,25,42,27,63,3,0.311,-0.00399999999999956
